image_idx,DSC_metric,NSD_metric,modality
928,0.981063,0.879471,CT
929,0.927592,0.680812,CT
930,0.848767,0.427481,CT
931,0.989919,0.952797,CT
932,0.96732,0.927772,CT
933,0.988743,0.936183,CT
934,0.993835,0.985549,CT
935,0.987931,0.859611,CT
936,0.979148,0.812977,CT
937,0.981946,0.912252,CT
938,0.826932,0.453745,CT
939,0.961111,0.83908,CT
940,0.947853,0.87395,CT
941,0.982465,0.897146,CT
942,0.933177,0.722595,CT
943,0.981196,1.0,CT
944,0.957843,0.923913,CT
945,0.978731,0.828647,CT
946,0.827823,0.578182,CT
947,0.968656,0.776738,CT
948,0.98848,0.941098,CT
949,0.98751,0.997807,CT
950,0.983821,0.839259,CT
951,0.981926,0.928144,CT
952,0.985827,0.946229,CT
953,0.989876,0.956911,CT
954,0.987511,0.884253,CT
955,0.973403,0.673913,CT
956,0.959116,0.683074,CT
957,0.916479,0.770601,CT
958,0.975626,0.971053,CT
959,0.967691,0.792028,CT
960,0.986125,0.93871,CT
961,0.978532,0.927152,CT
962,0.908084,0.722714,CT
963,0.937022,0.647266,CT
964,0.985499,0.932298,CT
965,0.983902,0.949367,CT
966,0.982609,0.881026,CT
967,0.93494,0.775238,CT
968,0.976854,0.910834,CT
969,0.992328,0.930995,CT
970,0.97909,0.810359,CT
971,0.983647,0.942728,CT
972,0.990244,1.0,CT
973,0.984991,0.911798,CT
974,0.963594,0.973373,CT
975,0.978042,0.905882,CT
976,0.989427,0.909578,CT
977,0.972765,0.870933,CT
978,0.992041,0.957048,CT
979,0.982627,0.956379,CT
980,0.979888,1.0,CT
981,0.980736,0.889811,CT
982,0.984069,0.968711,CT
983,0.979569,0.864454,CT
984,0.988921,0.953345,CT
985,0.885897,0.29743,CT
986,0.383051,0.080243,CT
987,0.990195,0.925604,CT
988,0.983272,0.914943,CT
989,0.987911,0.968958,CT
990,0.984441,0.996154,CT
991,0.917805,0.257788,CT
992,0.788495,0.281275,CT
993,0.957909,0.352941,CT
994,0.987122,0.912017,CT
995,0.815369,0.494226,CT
996,0.969956,0.763754,CT
997,0.985895,0.977734,CT
998,0.836145,0.762178,CT
999,0.974341,0.922148,CT
1000,0.988338,0.972183,CT
1001,0.953497,0.873762,CT
1002,0.979274,0.997727,CT
1003,0.960875,0.966667,CT
1004,0.990457,0.958704,CT
1005,0.980274,1.0,CT
1006,0.961401,0.838196,CT
1007,0.982136,0.890817,CT
1008,0.97806,0.878873,CT
1009,0.974449,0.858533,CT
1010,0.844815,0.69697,CT
1011,0.974436,0.796443,CT
1012,0.991747,0.986019,CT
1013,0.920114,0.792727,CT
1014,0.92511,0.827839,CT
1015,0.975698,0.95922,CT
1016,0.879497,0.60396,CT
1017,0.857734,0.640167,CT
1018,0.990057,0.923129,CT
1019,0.987201,1.0,CT
1020,0.988667,0.871858,CT
1021,0.990514,0.969831,CT
1022,0.984386,0.903349,CT
1023,0.943701,0.889776,CT
1024,0.965005,0.987692,CT
1025,0.7645,0.209886,CT
1026,0.929758,0.489484,CT
1027,0.960889,0.613784,CT
1028,0.983675,1.0,CT
1029,0.829921,0.653456,CT
1030,0.985781,0.980392,CT
1031,0.856503,0.55516,CT
1032,0.986987,0.932214,CT
1033,0.966261,0.918421,CT
1034,0.988211,1.0,CT
1035,0.965796,0.897704,CT
1036,0.971107,0.846266,CT
1037,0.93658,0.925054,CT
1038,0.980742,1.0,CT
1039,0.903215,0.332616,CT
1040,0.935015,0.414685,CT
1041,0.98643,0.958119,CT
1042,0.763575,0.560137,CT
1043,0.983149,0.928358,CT
1044,0.990776,0.943594,CT
1045,0.976151,0.825132,CT
1046,0.984776,0.899044,CT
1047,0.990574,0.997727,CT
1048,0.988284,0.953196,CT
1049,0.949456,0.811209,CT
1050,0.979092,0.978858,CT
1051,0.967049,0.886299,CT
1052,0.993506,0.992141,CT
1053,0.89727,0.226207,CT
1054,0.879369,0.241199,CT
1055,0.98747,0.923127,CT
1056,0.992448,0.998062,CT
1057,0.885301,0.76593,CT
1058,0.931413,0.847727,CT
1059,0.953157,0.866317,CT
1060,0.992934,0.964844,CT
1061,0.984832,0.992457,CT
1062,0.985288,0.926632,CT
1063,0.877526,0.789174,CT
1064,0.964294,0.802198,CT
1065,0.910718,0.730603,CT
1066,0.913639,0.820598,CT
1067,0.974795,0.838202,CT
1068,0.855799,0.683196,CT
1069,0.935987,0.661585,CT
1070,0.871955,0.415771,CT
1071,0.988043,0.966851,CT
1072,0.958923,0.964775,CT
1073,0.769549,0.661972,CT
1074,0.961548,0.907407,CT
1075,0.933477,0.670534,CT
1076,0.968785,0.847187,CT
1077,0.96521,0.753076,CT
1078,0.96806,0.974684,CT
1079,0.979746,0.99793,CT
1080,0.833243,0.702128,CT
1081,0.976321,0.861559,CT
1082,0.926634,0.774112,CT
1083,0.990353,0.954217,CT
1084,0.954664,0.888587,CT
1085,0.984448,1.0,CT
1086,0.985597,0.923302,CT
1087,0.989157,0.9924,CT
1088,0.988863,0.920337,CT
1089,0.986598,0.920372,CT
1090,0.985393,0.946931,CT
1091,0.989905,0.968085,CT
1092,0.988524,0.907384,CT
1093,0.993888,0.990338,CT
1094,0.941252,0.741102,CT
1095,0.939383,0.816327,CT
1096,0.972659,1.0,CT
1097,0.872238,0.220483,CT
1098,0.913771,0.453984,CT
1099,0.901022,0.257143,CT
1100,0.98465,0.860528,CT
1101,0.952532,0.935146,CT
1102,0.988177,1.0,CT
1103,0.983927,0.90031,CT
1104,0.97915,0.965986,CT
1105,0.973099,1.0,CT
1106,0.986807,0.900891,CT
1107,0.985543,0.937759,CT
1108,0.986031,0.96,CT
1109,0.89095,0.759825,CT
1110,0.970039,0.958904,CT
1111,0.845087,0.495935,CT
1112,0.311508,0.256375,CT
1113,0.636572,0.16882,CT
1114,0.758621,0.161554,CT
1115,0.983581,0.871879,CT
1116,0.960604,0.794383,CT
1117,0.985436,0.894853,CT
1118,0.984373,0.909188,CT
1119,0.985166,0.928235,CT
1120,0.978937,0.934243,CT
1121,0.990415,0.99258,CT
1122,0.943083,0.926126,CT
1123,0.96509,0.859736,CT
1124,0.978412,0.940402,CT
1125,0.940711,0.917667,CT
1126,0.958503,0.837877,CT
1127,0.98752,0.967382,CT
1128,0.958697,0.9729,CT
1129,0.975427,0.794498,CT
1130,0.983443,0.899367,CT
1131,0.955655,0.901408,CT
1132,0.985166,0.867575,CT
1133,0.953516,0.862162,CT
1134,0.975359,0.925125,CT
1135,0.98941,0.937076,CT
1136,0.979842,0.875904,CT
1137,0.968919,0.842067,CT
1138,0.949445,0.888496,CT
1139,0.862776,0.578723,CT
1140,0.972094,0.984894,CT
1141,0.962003,0.995495,CT
1142,0.973836,0.990971,CT
1143,0.985263,0.997085,CT
1144,0.975372,0.890625,CT
1145,0.91092,0.675926,CT
1146,0.99015,0.911458,CT
1147,0.981163,0.850893,CT
1148,0.990766,0.955963,CT
1149,0.958269,0.937326,CT
1150,0.986105,1.0,CT
1151,0.984131,0.852321,CT
1152,0.960228,0.559609,CT
1153,0.967093,0.790342,CT
1154,0.931079,0.685345,CT
1155,0.974547,0.949318,CT
1156,0.991394,0.990614,CT
1157,0.98989,0.986762,CT
1158,0.979671,0.85586,CT
1159,0.913725,0.494784,CT
1160,0.985905,0.88707,CT
1161,0.967922,0.894523,CT
1162,0.991123,0.983085,CT
1163,0.927514,0.752727,CT
1164,0.979384,0.967241,CT
1165,0.920193,0.807339,CT
1166,0.883625,0.794677,CT
1167,0.971587,0.854305,CT
1168,0.976777,0.839316,CT
1169,0.985312,0.951408,CT
1170,0.891715,0.637681,CT
1171,0.973992,0.934545,CT
1172,0.763931,0.560386,CT
1173,0.982605,0.841162,CT
1174,0.975061,0.786312,CT
1175,0.991708,0.904598,CT
1176,0.978563,0.865876,CT
1177,0.990421,0.91661,CT
1178,0.97666,0.754797,CT
1179,0.980772,0.955741,CT
1180,0.948081,0.98374,CT
1181,0.985316,1.0,CT
1182,0.989134,0.984669,CT
1183,0.988692,0.981934,CT
1184,0.990144,1.0,CT
1185,0.957368,0.96619,CT
1186,0.975688,0.852917,CT
1187,0.992137,0.968869,CT
1188,0.976149,0.83557,CT
1189,0.989303,0.925926,CT
1190,0.924337,0.497275,CT
1191,0.827705,0.35196,CT
1192,0.724503,0.197703,CT
1193,0.826934,0.0,CT
1194,0.979167,0.904037,CT
1195,0.980689,0.962798,CT
1196,0.913082,0.386499,CT
1197,0.929227,0.417974,CT
1198,0.980879,0.941631,CT
1199,0.969736,0.976786,CT
1200,0.98678,0.992722,CT
1201,0.985858,0.972622,CT
1202,0.944456,0.849869,CT
1203,0.972917,0.899281,CT
1204,0.901147,0.354859,CT
1205,0.891589,0.17542,CT
1206,0.945465,0.496671,CT
1207,0.991535,0.947826,CT
1208,0.988531,0.92735,CT
1209,0.979472,0.898653,CT
1210,0.980329,0.945792,CT
1211,0.987911,0.969388,CT
1212,0.947784,0.938433,CT
1213,0.971853,0.938028,CT
1214,0.954597,0.76833,CT
1215,0.976118,0.980044,CT
1216,0.977971,0.874154,CT
1217,0.985661,0.893302,CT
1218,0.984909,0.956171,CT
1219,0.986862,0.959819,CT
1220,0.857652,0.706215,CT
1221,0.948864,0.810231,CT
1222,0.733302,0.460177,CT
1223,0.952202,0.929245,CT
1224,0.707733,0.267496,CT
1225,0.590397,0.231387,CT
1226,0.944462,0.338101,CT
1227,0.983649,0.90138,CT
1228,0.990493,0.982122,CT
1229,0.985849,0.964392,CT
1230,0.951653,0.821485,CT
1231,0.962244,0.784047,CT
1232,0.822246,0.5,CT
1233,0.99163,0.974246,CT
1234,0.991612,1.0,CT
1235,0.889447,0.210481,CT
1236,0.735738,0.268671,CT
1237,0.862083,0.032258,CT
1238,0.988928,0.910843,CT
1239,0.984685,0.997347,CT
1240,0.873411,0.11528,CT
1241,0.721722,0.19864,CT
1242,0.858736,0.0,CT
1243,0.939778,0.698405,CT
1244,0.916569,0.762557,CT
1245,0.96942,0.968421,CT
1246,0.987407,1.0,CT
1247,0.988811,0.976264,CT
1248,0.99077,0.915124,CT
1249,0.979083,0.797605,CT
1250,0.974097,0.877255,CT
1251,0.974558,0.854922,CT
1252,0.983676,0.966127,CT
1253,0.89751,0.806748,CT
1254,0.97196,0.876176,CT
1255,0.957566,0.899281,CT
1256,0.987915,0.86239,CT
1257,0.972724,0.982143,CT
1258,0.975881,0.826347,CT
1259,0.966346,0.932945,CT
1260,0.984149,0.897547,CT
1261,0.974856,0.84644,CT
1262,0.953923,0.820841,CT
1263,0.877463,0.591255,CT
1264,0.760243,0.048154,CT
1265,0.766064,0.133437,CT
1266,0.975756,0.845255,CT
1267,0.965176,0.92723,CT
1268,0.987784,0.992358,CT
1269,0.953016,0.910188,CT
1270,0.982821,0.935338,CT
1271,0.810709,0.557621,CT
1272,0.987673,0.953285,CT
1273,0.920649,0.817232,CT
1274,0.978605,0.934537,CT
1275,0.975542,0.997312,CT
1276,0.84803,0.255515,CT
1277,0.985913,0.911447,CT
1278,0.989216,0.997636,CT
1279,0.981486,0.81254,CT
1280,0.970353,0.777778,CT
1281,0.986082,0.926957,CT
1282,0.97152,0.912351,CT
1283,0.987779,0.938174,CT
1284,0.7514,0.396584,CT
1285,0.937542,0.810277,CT
1286,0.904671,0.685185,CT
1287,0.859649,0.607362,CT
1288,0.99181,0.968367,CT
1289,0.988805,0.919149,CT
1290,0.984643,0.931062,CT
1291,0.894877,0.649701,CT
1292,0.98141,0.820134,CT
1293,0.985256,0.908291,CT
1294,0.841021,0.584352,CT
1295,0.93636,0.868519,CT
1296,0.756458,0.314286,CT
1297,0.901069,0.314323,CT
1298,0.984404,0.878469,CT
1299,0.967016,0.833869,CT
1300,0.990083,0.912102,CT
1301,0.971772,0.919154,CT
1302,0.984328,0.869742,CT
1303,0.951526,0.843106,CT
1304,0.974127,0.866548,CT
1305,0.981151,0.919673,CT
1306,0.930156,0.869565,CT
1307,0.986349,0.989404,CT
1308,0.985857,0.927687,CT
1309,0.989305,0.986799,CT
1310,0.985541,0.913932,CT
1311,0.980336,0.877214,CT
1312,0.988785,0.88221,CT
1313,0.972843,0.671861,CT
1314,0.975733,0.715562,CT
1315,0.978818,0.933548,CT
1316,0.99217,0.995564,CT
1317,0.974261,0.842049,CT
1318,0.88701,0.19646,CT
1319,0.804285,0.233467,CT
1320,0.900177,0.106599,CT
1321,0.985293,0.919118,CT
1322,0.866733,0.75641,CT
1323,0.965727,0.810642,CT
1324,0.916765,0.73617,CT
1325,0.91294,0.80602,CT
1326,0.98592,0.948107,CT
1327,0.992039,0.99568,CT
1328,0.992536,0.979275,CT
1329,0.988503,0.931267,CT
1330,0.973457,0.854571,CT
1331,0.983728,0.935341,CT
1332,0.914259,0.82807,CT
1333,0.978366,0.804832,CT
1334,0.973128,0.977654,CT
1335,0.98389,0.939333,CT
1336,0.983496,0.8667,CT
1337,0.971599,0.880795,CT
1338,0.814699,0.178485,CT
1339,0.899206,0.378378,CT
1340,0.946874,0.759358,CT
1341,0.945025,0.957179,CT
1342,0.973363,0.879668,CT
1343,0.99022,0.93726,CT
1344,0.933036,0.736721,CT
1345,0.964374,0.877712,CT
1346,0.975148,0.927386,CT
1347,0.967718,1.0,CT
1348,0.97128,0.817571,CT
1349,0.913151,0.707993,CT
1350,0.824765,0.341603,CT
1351,0.9916,0.932384,CT
1352,0.974138,0.806818,CT
1353,0.980305,0.867062,CT
1354,0.925285,0.894737,CT
1355,0.988877,0.994709,CT
1356,0.91929,0.602494,CT
1357,0.971924,0.900853,CT
1358,0.985427,0.95322,CT
1359,0.990177,0.953858,CT
1360,0.847467,0.198446,CT
1361,0.850279,0.1537,CT
1362,0.892857,0.007344,CT
1363,0.981659,0.83971,CT
1364,0.991611,1.0,CT
1365,0.989711,0.946761,CT
1366,0.986664,0.963197,CT
1367,0.987706,0.90051,CT
1368,0.977722,0.836716,CT
1369,0.990322,0.930965,CT
1370,0.991268,1.0,CT
1371,0.987974,0.966468,CT
1372,0.939815,0.896057,CT
1373,0.96055,0.887828,CT
1374,0.969209,0.877168,CT
1375,0.975501,0.838744,CT
1376,0.934926,0.810659,CT
1377,0.933401,0.802292,CT
1378,0.987333,0.944112,CT
1379,0.988238,0.968876,CT
1380,0.982892,0.902778,CT
1381,0.922941,0.443386,CT
1382,0.991096,0.992112,CT
1383,0.948406,0.958855,CT
1384,0.974548,0.90087,CT
1385,0.984658,0.956402,CT
1386,0.984053,0.90172,CT
1387,0.985393,0.952925,CT
1388,0.915214,0.755435,CT
1389,0.985613,0.99336,CT
1390,0.784151,0.235421,CT
1391,0.7394,0.168103,CT
1392,0.810776,0.068627,CT
1393,0.985975,0.963134,CT
1394,0.934993,0.834405,CT
1395,0.973189,0.892606,CT
1396,0.891019,0.604082,CT
1397,0.982784,0.907638,CT
1398,0.881878,0.588068,CT
1399,0.923028,0.678225,CT
1400,0.987968,0.910903,CT
1401,0.97745,0.872675,CT
1402,0.983938,0.907648,CT
1403,0.977912,0.75741,CT
1404,0.987143,0.943054,CT
1405,0.990604,0.966357,CT
1406,0.990575,0.98513,CT
1407,0.991862,1.0,CT
1408,0.797262,0.337097,CT
1409,0.937118,0.390769,CT
1410,0.855357,0.047682,CT
1411,0.990425,0.949662,CT
1412,0.955245,0.746165,CT
1413,0.938623,0.740544,CT
1414,0.97851,0.945455,CT
1415,0.985464,0.935235,CT
1416,0.986201,0.960638,CT
1417,0.966559,0.813262,CT
1418,0.927824,0.443396,CT
1419,0.982113,0.891244,CT
1420,0.980628,0.95398,CT
1421,0.964409,0.898802,CT
1422,0.915568,0.786863,CT
1423,0.964958,0.79385,CT
1424,0.984517,0.95081,CT
1425,0.982944,0.956897,CT
1426,0.982283,0.896757,CT
1427,0.928048,0.916981,CT
1428,0.981236,0.873,CT
1429,0.989528,0.931507,CT
1430,0.983862,1.0,CT
1431,0.944635,0.921739,CT
1432,0.979629,0.910459,CT
1433,0.972015,0.987654,CT
1434,0.967566,0.868069,CT
1435,0.991657,0.942038,CT
1436,0.988941,0.941176,CT
1437,0.976284,0.924233,CT
1438,0.914417,0.859335,CT
1439,0.984144,1.0,CT
1440,0.949811,0.764172,CT
1441,0.987688,0.936411,CT
1442,0.980856,0.886854,CT
1443,0.991385,1.0,CT
1444,0.981801,0.924613,CT
1445,0.990124,1.0,CT
1446,0.979968,1.0,CT
1447,0.983809,0.920612,CT
1448,0.980219,0.963291,CT
1449,0.987259,0.923723,CT
1450,0.878618,0.728448,CT
1451,0.959579,0.673724,CT
1452,0.968831,0.815789,CT
1453,0.920349,0.248778,CT
1454,0.940931,0.310712,CT
1455,0.746492,0.369168,CT
1456,0.980646,0.914634,CT
1457,0.991501,0.993407,CT
1458,0.973557,0.832886,CT
1459,0.959549,0.753681,CT
1460,0.987362,0.922757,CT
1461,0.904092,0.786585,CT
1462,0.980211,0.949541,CT
1463,0.960156,0.839713,CT
1464,0.984207,0.891459,CT
1465,0.982887,1.0,CT
1466,0.979892,0.967115,CT
1467,0.989686,0.952199,CT
1468,0.929779,0.761566,CT
1469,0.944151,0.811429,CT
1470,0.990228,0.958607,CT
1471,0.989726,0.994487,CT
1472,0.839879,0.368533,CT
1473,0.900695,0.402385,CT
1474,0.898013,0.107949,CT
1475,0.976569,0.900538,CT
1476,0.946996,0.865699,CT
1477,0.989849,1.0,CT
1478,0.888199,0.511905,CT
1479,0.984687,0.92747,CT
1480,0.983227,0.845946,CT
1481,0.985643,0.995745,CT
1482,0.990011,0.995829,CT
1483,0.989568,0.945776,CT
1484,0.98072,0.995283,CT
1485,0.88612,0.396552,CT
1486,0.988864,0.918558,CT
1487,0.983607,0.906522,CT
1488,0.98696,0.912027,CT
1489,0.976891,0.980916,CT
1490,0.813911,0.472892,CT
1491,0.986867,0.975549,CT
1492,0.882671,0.728814,CT
1493,0.987704,1.0,CT
1494,0.942666,0.225862,CT
1495,0.914994,0.335022,CT
1496,0.945038,0.411458,CT
1497,0.990652,0.966504,CT
1498,0.981155,0.868345,CT
1499,0.969913,0.808358,CT
1500,0.97111,0.956236,CT
1501,0.978561,0.909483,CT
1502,0.989732,0.933786,CT
1503,0.988111,0.987414,CT
1504,0.973935,0.784247,CT
1505,0.990413,0.94493,CT
1506,0.981619,0.90564,CT
1507,0.877732,0.711921,CT
1508,0.983611,0.966159,CT
1509,0.979623,0.908363,CT
1510,0.791847,0.459184,CT
1511,0.96868,0.737278,CT
1512,0.938923,0.808777,CT
1513,0.990844,0.915232,CT
1514,0.986353,0.913232,CT
1515,0.985342,0.993566,CT
1516,0.966336,0.899582,CT
1517,0.970628,0.866261,CT
1518,0.804323,0.455224,CT
1519,0.990509,0.974212,CT
1520,0.985012,0.886829,CT
1521,0.986711,0.87352,CT
1522,0.979014,0.911175,CT
1523,0.985933,0.964335,CT
1524,0.991946,1.0,CT
1525,0.916159,0.313944,CT
1526,0.866982,0.149673,CT
1527,0.975259,0.858557,CT
1528,0.187558,0.116616,CT
1529,0.197988,0.255833,CT
1530,0.985058,0.936819,CT
1531,0.988678,0.957402,CT
1532,0.906191,0.141815,CT
1533,0.73813,0.174925,CT
1534,0.881811,0.085998,CT
1535,0.981057,0.90013,CT
1536,0.989612,0.980278,CT
1537,0.978229,0.874334,CT
1538,0.799448,0.652,CT
1539,0.901917,0.568182,CT
1540,0.950831,0.872881,CT
1541,0.991624,0.991984,CT
1542,0.987828,0.994357,CT
1543,0.0,0.205968,CT
1544,0.756764,0.069016,CT
1545,0.679516,0.174479,CT
1546,0.991695,0.938077,CT
1547,0.978155,0.808013,CT
1548,0.978704,0.943018,CT
1549,0.827894,0.730937,CT
1550,0.988079,1.0,CT
1551,0.542529,0.319588,CT
1552,0.96737,0.773575,CT
1553,0.987592,0.966268,CT
1554,0.982911,0.924043,CT
1555,0.936273,0.836683,CT
1556,0.985502,0.968531,CT
1557,0.983516,0.930617,CT
1558,0.97933,0.933428,CT
1559,0.988953,0.982249,CT
1560,0.980145,0.9043,CT
1561,0.989854,1.0,CT
1562,0.989746,0.9375,CT
1563,0.889266,0.651163,CT
1564,0.966897,0.881517,CT
1565,0.968589,0.803051,CT
1566,0.938557,0.790831,CT
1567,0.95628,0.933993,CT
1568,0.987443,0.981695,CT
1569,0.985244,0.973171,CT
1570,0.78419,0.242115,CT
1571,0.858792,0.219841,CT
1572,0.986982,0.983706,CT
1573,0.99148,0.976285,CT
1574,0.989038,0.9181,CT
1575,0.980523,0.932277,CT
1576,0.98209,0.996748,CT
1577,0.98491,0.835964,CT
1578,0.985398,0.957023,CT
1579,0.983138,0.968836,CT
1580,0.965629,0.89538,CT
1581,0.964069,0.852807,CT
1582,0.769231,0.55336,CT
1583,0.978132,0.901429,CT
1584,0.912044,0.838428,CT
1585,0.984226,0.940916,CT
1586,0.985385,0.988148,CT
1587,0.899974,0.788991,CT
1588,0.97508,0.875,CT
1589,0.975477,0.98556,CT
1590,0.988487,0.928907,CT
1591,0.987609,0.981289,CT
1592,0.984128,0.959887,CT
1593,0.984363,0.99022,CT
1594,0.989803,0.95291,CT
1595,0.959854,0.689697,CT
1596,0.975697,0.94061,CT
1597,0.986149,0.926163,CT
1598,0.948443,0.764539,CT
1599,0.977625,0.956616,CT
1600,0.989235,0.92944,CT
1601,0.989449,0.958904,CT
1602,0.696757,0.193098,CT
1603,0.552413,0.144168,CT
1604,0.991124,0.92377,CT
1605,0.670277,0.218009,CT
1606,0.97184,0.791822,CT
1607,0.982466,0.882092,CT
1608,0.905602,0.687023,CT
1609,0.985183,0.935233,CT
1610,0.984277,0.931059,CT
1611,0.876117,0.772549,CT
1612,0.85379,0.762811,CT
1613,0.978303,0.939218,CT
1614,0.904371,0.852804,CT
1615,0.9839,1.0,CT
1616,0.980792,0.859974,CT
1617,0.985327,0.950769,CT
1618,0.990966,1.0,CT
1619,0.931703,0.785597,CT
1620,0.933999,0.684474,CT
1621,0.976457,0.89666,CT
1622,0.984315,0.913242,CT
1623,0.98744,0.893897,CT
1624,0.970715,0.946785,CT
1625,0.988272,0.995595,CT
1626,0.946304,0.878788,CT
1627,0.983482,0.937032,CT
1628,0.973737,0.703207,CT
1629,0.970031,0.835506,CT
1630,0.984591,0.93574,CT
1631,0.988719,0.97066,CT
1632,0.990916,0.952445,CT
1633,0.980552,0.890205,CT
1634,0.865016,0.172814,CT
1635,0.702691,0.077389,CT
1636,0.886315,0.0,CT
1637,0.939111,0.748978,CT
1638,0.966086,0.989418,CT
1639,0.988524,0.988172,CT
1640,0.980169,0.873786,CT
1641,0.892154,0.653521,CT
1642,0.925283,0.777551,CT
1643,0.721732,0.547414,CT
1644,0.987878,0.925908,CT
1645,0.957651,0.785137,CT
1646,0.898061,0.761221,CT
1647,0.96192,0.964286,CT
1648,0.98448,1.0,CT
1649,0.823206,0.705882,CT
1650,0.988291,0.99768,CT
1651,0.855608,0.614232,CT
1652,0.977474,0.872364,CT
1653,0.982022,0.978986,CT
1654,0.989679,0.94368,CT
1655,0.990794,0.954595,CT
1656,0.983568,0.897436,CT
1657,0.929941,0.727419,CT
1658,0.975056,0.92668,CT
1659,0.777954,0.284173,CT
1660,0.990883,0.988542,CT
1661,0.93501,0.822903,CT
1662,0.981675,1.0,CT
1663,0.976609,0.858215,CT
1664,0.959219,0.969697,CT
1665,0.990078,0.997888,CT
1666,0.987319,0.937908,CT
1667,0.862823,0.655405,CT
1668,0.989458,1.0,CT
1669,0.967696,0.859469,CT
1670,0.866235,0.742424,CT
1671,0.838333,0.561475,CT
1672,0.970713,1.0,CT
1673,0.961827,1.0,CT
1674,0.978195,0.876644,CT
1675,0.944488,0.834331,CT
1676,0.979338,1.0,CT
1677,0.978501,0.886525,CT
1678,0.860849,0.633333,CT
1679,0.988623,0.951792,CT
1680,0.954365,0.979522,CT
1681,0.988115,0.971288,CT
1682,0.966501,0.877437,CT
1683,0.95082,0.763158,CT
1684,0.978588,0.891485,CT
1685,0.96949,0.93395,CT
1686,0.975298,0.918129,CT
1687,0.858282,0.483871,CT
1688,0.981818,0.910136,CT
1689,0.987775,0.994178,CT
1690,0.979784,0.958333,CT
1691,0.87712,0.748031,CT
1692,0.983319,0.945578,CT
1693,0.993429,0.997391,CT
1694,0.980562,0.951435,CT
1695,0.989532,0.969401,CT
1696,0.989551,0.986813,CT
1697,0.988556,0.948579,CT
1698,0.98017,0.979299,CT
1699,0.964505,0.918367,CT
1700,0.989182,0.963977,CT
1701,0.989296,0.981728,CT
1702,0.844744,0.665441,CT
1703,0.866198,0.167091,CT
1704,0.412034,0.193128,CT
1705,0.799793,0.243548,CT
1706,0.979553,0.828136,CT
1707,0.985609,0.929293,CT
1708,0.988105,0.88464,CT
1709,0.9561,0.724793,CT
1710,0.98448,0.936719,CT
1711,0.90781,0.646192,CT
1712,0.986545,0.93074,CT
1713,0.978057,1.0,CT
1714,0.993966,0.977208,CT
1715,0.979155,0.849304,CT
1716,0.985263,0.963066,CT
1717,0.923717,0.787879,CT
1718,0.978194,0.935229,CT
1719,0.475816,0.074468,CT
1720,0.983737,1.0,CT
1721,0.810433,0.644921,CT
1722,0.98576,0.970874,CT
1723,0.848654,0.490826,CT
1724,0.985886,0.937732,CT
1725,0.985293,0.965368,CT
1726,0.984692,0.997856,CT
1727,0.990239,0.993724,CT
1728,0.970357,0.990991,CT
1729,0.987771,0.936918,CT
1730,0.988384,0.99652,CT
1731,0.989783,0.939114,CT
1732,0.943385,0.896429,CT
1733,0.979773,0.950178,CT
1734,0.987471,0.940086,CT
1735,0.976792,0.991424,CT
1736,0.856556,0.425764,CT
1737,0.921434,0.80339,CT
1738,0.987792,0.927575,CT
