image_idx,DSC_metric,NSD_metric
3549,0.983348,1.0
3550,0.87945,0.560563
3551,0.735099,0.364286
3552,0.977715,0.976798
3553,0.924033,0.966321
3554,0.96254,0.785188
3555,0.959359,0.712551
3556,0.972964,0.951456
3557,0.976852,1.0
3558,0.86243,0.552846
3559,0.988349,0.920909
3560,0.961761,0.852234
3561,0.989617,0.962843
3562,0.814023,0.30819
3563,0.870134,0.497925
3564,0.864754,0.540785
3565,0.584693,0.0
3566,0.98151,0.945143
3567,0.878173,0.425824
3568,0.972456,0.948473
3569,0.403404,0.161812
3570,0.969666,0.989247
3571,0.99194,0.998663
3572,0.973956,0.987685
3573,0.90672,0.795322
3574,0.988081,0.815762
3575,0.967691,0.829837
3576,0.968809,0.954301
3577,0.886028,0.725191
3578,0.862345,0.654952
3579,0.933199,0.8557
3580,0.899818,0.605096
3581,0.985703,0.934893
3582,0.966043,0.989247
3583,0.978298,0.92795
3584,0.983595,0.870279
3585,0.947153,0.704545
3586,0.932871,0.318248
3587,0.865705,0.457109
3588,0.959173,0.584814
3589,0.903766,0.696246
3590,0.77632,0.620853
3591,0.985002,0.99768
3592,0.990683,0.989336
3593,0.933794,0.977099
3594,0.943723,0.752294
3595,0.98414,0.907285
3596,0.955726,0.878049
3597,0.984404,0.94757
3598,0.960784,0.958333
3599,0.906523,0.791594
3600,0.963627,0.850794
3601,0.962143,1.0
3602,0.979746,0.896552
3603,0.95452,0.885965
3604,0.98615,0.985413
3605,0.891556,0.823529
3606,0.985415,1.0
3607,0.875,0.697588
3608,0.9829,0.955162
3609,0.845389,0.6691
3610,0.917812,0.750469
3611,0.978692,0.900685
3612,0.939379,0.847896
3613,0.95847,0.653055
3614,0.925882,0.616541
3615,0.822296,0.742616
3616,0.910629,0.649396
3617,0.917395,0.71519
3618,0.824262,0.279874
3619,0.9898,0.974753
3620,0.917412,0.772727
3621,0.92351,0.746741
3622,0.982864,0.949119
3623,0.911545,0.600467
3624,0.985873,0.973346
3625,0.929969,0.649596
3626,0.948638,0.803636
3627,0.745516,0.572115
3628,0.925813,0.888889
3629,0.938388,0.547956
3630,0.938193,0.25
3631,0.975381,0.843411
3632,0.976268,0.95258
3633,0.978584,0.983897
3634,0.825538,0.629518
3635,0.958028,0.940141
3636,0.987828,0.996591
3637,0.979281,0.96468
3638,0.985747,0.982507
3639,0.888014,0.517544
3640,0.938667,0.793651
3641,0.513803,0.308824
3642,0.971522,0.820652
3643,0.931137,0.911043
3644,0.986259,0.789216
3645,0.918296,0.626263
3646,0.957047,0.758294
3647,0.992045,0.832621
3648,0.948302,0.417767
3649,0.918919,0.924765
3650,0.691234,0.309829
3651,0.984231,0.997722
3652,0.828037,0.695652
3653,0.989306,0.858217
3654,0.923649,0.663874
3655,0.975697,0.894802
3656,0.758604,0.341207
3657,0.987481,1.0
3658,0.957834,0.975069
3659,0.988809,0.904727
3660,0.828442,0.211009
3661,0.976521,0.987047
3662,0.988523,0.857906
3663,0.955936,0.610672
3664,0.964334,0.689873
3665,0.881367,0.590747
3666,0.962995,0.789934
3667,0.954989,0.324442
3668,0.593847,0.322581
3669,0.984797,0.814286
3670,0.970606,0.712778
3671,0.985118,0.809629
3672,0.881524,0.405983
3673,0.868785,0.377939
3674,0.975419,0.755864
3675,0.975224,0.856509
3676,0.97725,0.901086
3677,0.976355,0.992021
3678,0.918808,0.978208
3679,0.915446,0.836991
3680,0.987032,1.0
3681,0.788328,0.552817
3682,0.966458,0.838881
3683,0.990856,0.98615
3684,0.930067,0.702439
3685,0.980815,0.961207
3686,0.973482,0.988426
3687,0.97472,1.0
3688,0.987189,0.979679
3689,0.976546,1.0
3690,0.981072,0.796463
3691,0.92197,0.507511
3692,0.951697,0.350554
3693,0.984467,0.927072
3694,0.922822,0.930599
3695,0.983923,1.0
3696,0.99041,0.830285
3697,0.79836,0.2375
3698,0.938892,0.576251
3699,0.970287,0.856487
3700,0.979975,1.0
3701,0.989198,0.990591
3702,0.991127,0.981166
3703,0.95775,0.832981
3704,0.989799,0.948353
3705,0.89532,0.536638
3706,0.922858,0.60804
3707,0.989446,1.0
3708,0.990374,0.998438
3709,0.973983,0.99661
3710,0.912294,0.890041
3711,0.987769,0.986634
3712,0.962454,0.924638
3713,0.989818,0.977597
3714,0.98971,0.998415
3715,0.964132,0.941558
3716,0.953087,0.652939
3717,0.863957,0.668285
3718,0.956137,0.658571
3719,0.90551,0.39823
3720,0.929848,0.545455
3721,0.948288,0.781496
3722,0.872266,0.697135
3723,0.948532,0.600907
3724,0.976703,0.863426
3725,0.988398,0.984694
3726,0.982086,0.987147
3727,0.943797,0.937656
3728,0.978316,1.0
3729,0.985036,0.971463
3730,0.982378,0.740909
3731,0.976299,0.938228
3732,0.98588,0.992806
3733,0.964602,0.970696
3734,0.986395,1.0
3735,0.863354,0.525084
3736,0.912323,0.716814
3737,0.986949,1.0
3738,0.88697,0.866005
3739,0.992408,0.998459
3740,0.862158,0.383795
3741,0.915508,0.673016
3742,0.986209,0.791435
3743,0.917004,0.423578
3744,0.982072,0.895495
3745,0.946888,0.91689
3746,0.928896,0.792683
3747,0.967577,0.905844
3748,0.962963,0.885886
3749,0.984614,0.917382
3750,0.983124,1.0
3751,0.986421,1.0
3752,0.992536,1.0
3753,0.959475,0.284018
3754,0.984496,1.0
3755,0.964067,0.997403
3756,0.963191,0.761502
3757,0.925022,0.777778
3758,0.984018,0.802376
3759,0.868882,0.423695
3760,0.832461,0.554667
3761,0.9691,0.792393
3762,0.982938,0.985825
3763,0.931745,0.841014
3764,0.982033,0.72361
3765,0.862398,0.086634
3766,0.981951,0.969136
3767,0.967728,0.935162
3768,0.897158,0.767635
3769,0.987613,0.877457
3770,0.94516,0.47401
3771,0.990007,1.0
3772,0.990861,0.995522
3773,0.920311,0.965278
3774,0.932054,0.812883
3775,0.976236,0.877313
3776,0.980593,0.979275
3777,0.970499,0.553623
3778,0.909379,0.419048
3779,0.969705,0.851942
3780,0.958269,0.924658
3781,0.99003,0.979967
3782,0.949882,0.819632
3783,0.984612,0.951163
3784,0.98639,0.898051
3785,0.885461,0.371237
3786,0.929224,0.711864
3787,0.81586,0.256338
3788,0.98297,0.980392
3789,0.951354,0.931298
3790,0.980543,0.845011
3791,0.950862,0.843137
3792,0.982349,0.733752
3793,0.960537,0.89011
3794,0.889582,0.515775
3795,0.96036,0.714797
3796,0.742163,0.14262
3797,0.988415,0.761967
3798,0.974124,0.848014
3799,0.847559,0.366615
3800,0.90693,0.64186
3801,0.980801,0.685799
3802,0.953983,0.773159
3803,0.937305,0.841584
3804,0.477231,0.115207
3805,0.933025,0.609053
3806,0.849449,0.28
3807,0.990734,1.0
3808,0.934666,0.945813
3809,0.99205,0.871918
3810,0.984896,0.888188
3811,0.980145,0.804839
3812,0.908026,0.609568
3813,0.785143,0.296108
3814,0.866608,0.615385
3815,0.987824,0.976501
3816,0.953173,0.950769
3817,0.985664,0.804885
3818,0.895019,0.512853
3819,0.967592,0.729167
3820,0.988708,1.0
3821,0.927056,0.685619
3822,0.986861,0.974625
3823,0.94819,0.886179
3824,0.983643,0.944359
3825,0.93353,0.935961
3826,0.981537,0.755937
3827,0.960816,0.533333
3828,0.966046,0.96945
3829,0.927984,0.736467
3830,0.965551,0.567054
3831,0.991213,1.0
3832,0.990196,1.0
3833,0.980483,0.993289
3834,0.978872,0.977742
3835,0.920739,0.613288
3836,0.987633,1.0
3837,0.881173,0.814935
3838,0.981164,0.884655
3839,0.979654,0.585259
3840,0.951659,0.847594
3841,0.957921,0.581081
3842,0.959392,0.81137
3843,0.972657,0.904646
3844,0.987276,0.687206
3845,0.941576,0.840741
3846,0.987964,1.0
3847,0.889897,0.854369
3848,0.979876,0.949565
3849,0.935111,0.78022
3850,0.957653,0.733836
3851,0.933802,0.590062
3852,0.344636,0.054958
3853,0.855087,0.573604
3854,0.980254,0.940877
3855,0.919329,0.688349
3856,0.974144,0.911469
3857,0.773067,0.342669
3858,0.989938,0.912226
3859,0.75669,0.66485
3860,0.927155,0.754269
3861,0.762246,0.186117
3862,0.801931,0.333333
3863,0.983731,0.929168
3864,0.923582,0.615815
3865,0.957005,0.594891
3866,0.935023,0.560372
3867,0.985133,0.905991
3868,0.929268,0.698413
3869,0.990557,0.846469
3870,0.678133,0.375969
3871,0.930309,0.417778
3872,0.980499,0.883598
3873,0.984801,0.924929
3874,0.897313,0.797203
3875,0.936123,0.815873
3876,0.986383,0.951469
3877,0.934421,0.720307
3878,0.98282,0.979141
3879,0.986811,0.73965
3880,0.922273,0.712598
3881,0.959919,0.673841
3882,0.981889,0.970909
3883,0.977194,0.866197
3884,0.799333,0.60166
3885,0.918377,0.720191
3886,0.931933,0.787281
3887,0.967245,0.816195
3888,0.959933,0.878788
3889,0.985403,0.874543
3890,0.981032,0.673294
3891,0.896509,0.522634
3892,0.968739,0.688889
3893,0.972742,0.969697
3894,0.829556,0.339882
3895,0.971467,0.844211
3896,0.849913,0.713701
3897,0.852783,0.428962
3898,0.838336,0.530364
3899,0.986343,0.804736
3900,0.931373,0.659935
3901,0.962871,0.859431
3902,0.86952,0.642857
3903,0.946295,0.725225
3904,0.814494,0.737728
3905,0.757544,0.449123
3906,0.98225,0.98427
3907,0.964784,0.981013
3908,0.970653,1.0
3909,0.988272,0.94751
3910,0.982596,0.995049
3911,0.982664,0.953099
3912,0.984273,0.963134
3913,0.96315,0.91958
3914,0.793999,0.753086
3915,0.989961,0.997268
3916,0.96333,0.922061
3917,0.91761,0.550645
3918,0.971381,0.904472
3919,0.687131,0.418557
3920,0.802928,0.384615
3921,0.938577,0.771505
3922,0.932515,0.778723
3923,0.991481,0.998478
3924,0.89937,0.543529
3925,0.81466,0.510204
3926,0.977688,0.982368
3927,0.875953,0.619178
3928,0.969685,0.910944
3929,0.866263,0.729242
3930,0.985937,1.0
3931,0.955939,0.992974
3932,0.988435,0.970346
3933,0.925267,0.664078
3934,0.901709,0.63591
3935,0.964576,0.932692
3936,0.977799,1.0
3937,0.945182,0.955665
3938,0.985511,0.824624
3939,0.910123,0.408163
3940,0.939133,0.59199
3941,0.79916,0.392321
3942,0.98996,0.869552
3943,0.939071,0.637427
3944,0.976607,0.895093
3945,0.9884,0.998066
3946,0.986409,0.869928
3947,0.97958,0.866667
3948,0.97873,0.956522
3949,0.981292,0.991347
3950,0.980242,0.925595
3951,0.898573,0.58465
3952,0.918186,0.736364
3953,0.895884,0.766055
3954,0.982092,0.739626
3955,0.915748,0.696104
3956,0.958342,0.569444
3957,0.981789,0.789987
3958,0.911938,0.632432
3959,0.892259,0.45679
3960,0.870662,0.581197
3961,0.461762,0.111233
3962,0.975256,0.897103
3963,0.971766,1.0
3964,0.988951,1.0
3965,0.96277,0.887417
3966,0.982847,0.965475
3967,0.977525,0.742381
3968,0.950889,0.794091
3969,0.94475,0.545822
3970,0.983846,0.800667
3971,0.974323,0.90303
3972,0.970016,0.940909
3973,0.968627,0.963265
3974,0.990178,0.873004
3975,0.971069,0.712712
3976,0.989607,0.97235
3977,0.974374,1.0
3978,0.972377,0.88601
3979,0.956541,0.926136
3980,0.986559,0.928
3981,0.965126,0.936953
3982,0.964831,0.907919
3983,0.955731,0.970501
3984,0.875584,0.683168
3985,0.78568,0.639485
3986,0.737233,0.487931
3987,0.980905,0.974185
3988,0.865763,0.46875
3989,0.98951,0.997619
3990,0.952924,0.879747
3991,0.921903,0.793103
3992,0.800873,0.300532
3993,0.991267,0.842798
3994,0.969796,0.744467
3995,0.988826,0.797285
3996,0.913417,0.39905
3997,0.969372,0.881757
3998,0.982558,0.982063
3999,0.900839,0.689655
4000,0.901165,0.619565
4001,0.859545,0.565957
4002,0.972766,0.875
4003,0.937804,0.938907
4004,0.947911,0.915698
4005,0.970418,0.955335
4006,0.969841,0.992793
4007,0.919558,0.672986
4008,0.968797,0.888636
4009,0.737778,0.626923
4010,0.878515,0.544503
4011,0.891892,0.494881
4012,0.989157,0.99848
4013,0.991471,0.989583
4014,0.977616,0.906318
4015,0.924136,0.629969
4016,0.879681,0.628788
4017,0.984762,0.658995
4018,0.87482,0.497925
4019,0.980499,0.804956
4020,0.948439,0.668285
4021,0.945211,0.665045
4022,0.969466,0.78836
4023,0.987125,0.952813
4024,0.944833,0.709544
4025,0.842658,0.425076
4026,0.840199,0.573003
4027,0.993366,0.998573
4028,0.962554,0.94152
4029,0.985512,1.0
4030,0.984818,0.983842
4031,0.989438,0.958248
4032,0.984772,1.0
4033,0.971083,0.969512
4034,0.988272,0.832931
4035,0.899297,0.407407
4036,0.978363,0.871632
4037,0.978941,1.0
4038,0.934166,0.912752
4039,0.990463,0.989899
4040,0.957956,0.916388
4041,0.979456,0.848399
4042,0.948412,0.79684
4043,0.967494,0.717068
4044,0.948756,0.712914
4045,0.957889,0.619693
4046,0.987151,0.758508
4047,0.974336,0.612561
4048,0.84089,0.458797
4049,0.935931,0.806731
4050,0.697042,0.468966
4051,0.986033,0.902904
4052,0.928227,0.787521
4053,0.977449,0.770096
4054,0.967496,0.759891
4055,0.984351,0.963955
4056,0.958167,0.8144
4057,0.877088,0.59633
4058,0.970912,0.92393
4059,0.868816,0.756892
4060,0.929925,0.926931
4061,0.945026,0.913433
4062,0.941799,0.848185
4063,0.914517,0.816619
4064,0.941233,0.616162
4065,0.894185,0.408468
4066,0.841977,0.462882
4067,0.672442,0.47549
4068,0.853876,0.53159
4069,0.965799,0.777778
4070,0.944029,0.719457
4071,0.909899,0.698655
4072,0.91142,0.822715
4073,0.97077,0.926136
4074,0.990519,1.0
4075,0.936784,0.820093
4076,0.974163,0.949013
4077,0.919369,0.781046
4078,0.874859,0.633333
4079,0.664966,0.531792
4080,0.975929,0.935849
4081,0.990508,0.997222
4082,0.936807,0.901961
4083,0.962855,0.953757
4084,0.987066,0.940244
4085,0.91616,0.753036
4086,0.965003,0.856346
4087,0.893255,0.636029
4088,0.987081,0.977731
4089,0.933845,0.847176
4090,0.982969,0.951104
4091,0.951316,0.784336
4092,0.988435,0.992537
4093,0.966399,0.763122
4094,0.975248,0.885117
4095,0.862862,0.651584
4096,0.98574,0.980287
4097,0.964919,0.972603
4098,0.984168,0.919528
4099,0.892247,0.813218
4100,0.904398,0.743772
4101,0.989442,0.880952
4102,0.975411,0.892504
4103,0.880421,0.528302
4104,0.971388,0.910204
4105,0.880857,0.54717
4106,0.962768,0.865385
4107,0.909821,0.821538
4108,0.971385,0.841237
4109,0.986957,0.884385
4110,0.955419,0.524418
4111,0.979214,0.82166
4112,0.902838,0.677858
4113,0.983769,1.0
4114,0.652207,0.194444
4115,0.983166,0.922667
4116,0.984801,0.962413
4117,0.938819,0.872549
4118,0.919857,0.667293
4119,0.985475,1.0
4120,0.929617,0.70696
4121,0.893963,0.431421
4122,0.988318,0.934089
4123,0.938314,0.776504
4124,0.978556,0.961679
4125,0.986122,0.998609
4126,0.657623,0.288703
4127,0.985512,0.990465
4128,0.97127,1.0
4129,0.992151,0.975342
4130,0.96973,0.93125
4131,0.991372,0.898328
4132,0.867019,0.488038
4133,0.98351,0.895251
4134,0.984495,0.891055
4135,0.977961,0.853519
4136,0.934388,0.660448
4137,0.898395,0.706011
4138,0.949664,0.654206
4139,0.869431,0.536822
4140,0.989106,0.854154
4141,0.914925,0.480952
4142,0.967885,0.794712
4143,0.845846,0.552347
4144,0.979033,0.885484
4145,0.970861,0.962366
4146,0.927041,0.868852
4147,0.902166,0.835135
4148,0.958467,0.834635
4149,0.990433,0.88698
4150,0.955748,0.465882
4151,0.98809,0.996241
4152,0.942069,0.820388
4153,0.989265,0.900796
4154,0.955128,1.0
4155,0.945117,0.644793
4156,0.792109,0.453271
4157,0.828506,0.465035
4158,0.956099,0.689482
4159,0.986557,0.933032
4160,0.900091,0.76378
4161,0.93146,0.788136
4162,0.976452,0.986507
4163,0.83846,0.493261
4164,0.947285,0.85274
4165,0.752991,0.455744
4166,0.978018,0.610169
4167,0.902182,0.686007
4168,0.980846,0.911765
4169,0.728008,0.286207
4170,0.297631,0.271654
4171,0.103971,0.205882
4172,0.489307,0.352273
4173,0.114025,0.156627
4174,0.255102,0.098901
4175,0.176421,0.114286
4176,0.384924,0.112994
4177,0.571593,0.307018
4178,0.418576,0.068376
4179,0.193091,0.111111
4180,0.701315,0.260234
4181,0.599311,0.103896
4182,0.726475,0.352941
4183,0.006563,0.078818
4184,0.519333,0.081633
4185,0.0,0.0
4186,0.068588,0.187023
4187,0.641287,0.325581
4188,0.231597,0.072917
4189,0.563678,0.152542
4190,0.612351,0.25
4191,0.486287,0.07173
4192,0.539978,0.11276
4193,0.652597,0.201389
4194,0.453185,0.11811
4195,0.159346,0.101351
4196,0.361733,0.13308
4197,0.431946,0.204545
4198,0.444581,0.177273
4199,0.345023,0.188976
4200,0.0,0.0
4201,0.471001,0.174051
4202,0.361027,0.183168
4203,0.006483,0.084746
4204,0.013848,0.113475
4205,0.313953,0.251256
4206,0.550348,0.177778
4207,0.001855,0.057143
4208,0.350932,0.327273
4209,0.473908,0.101382
4210,0.454545,0.221239
4211,0.233425,0.183962
4212,0.55451,0.219178
4213,0.431126,0.099196
4214,0.470649,0.182609
4215,0.233053,0.169231
4216,0.490937,0.093458
4217,0.220968,0.136842
4218,0.256871,0.1125
4219,0.011342,0.129771
4220,0.579027,0.257951
4221,0.0,0.0
4222,0.209162,0.118343
4223,0.371169,0.053097
4224,0.569688,0.321608
4225,0.296928,0.311828
4226,0.351373,0.093023
4227,0.251036,0.12931
4228,0.224248,0.19883
4229,0.0,0.0
4230,0.488705,0.278592
4231,0.484703,0.219626
4232,0.534521,0.214876
4233,0.157895,0.101852
4234,0.396313,0.148148
4235,0.456592,0.093617
4236,0.426437,0.147287
4237,0.486957,0.211454
4238,0.473111,0.202417
4239,0.552529,0.122807
4240,0.50641,0.116197
4241,0.509623,0.12037
4242,0.464715,0.100503
4243,0.611834,0.164319
4244,0.587981,0.282158
4245,0.365727,0.164384
4246,0.122151,0.160305
4247,0.0,0.0
4248,0.029657,0.104046
4249,0.67959,0.2891
4250,0.365432,0.103896
4251,0.008791,0.086817
4252,0.183109,0.092896
4253,0.242334,0.097087
4254,0.05011,0.172205
4255,0.37116,0.094787
4256,0.132538,0.092308
4257,0.0,0.0
4258,0.500294,0.22831
4259,0.648233,0.146119
4260,0.0,0.0
4261,0.537974,0.101449
4262,0.659517,0.206557
4263,0.552462,0.099609
4264,0.422047,0.165698
4265,0.459318,0.105505
4266,0.700343,0.114213
4267,0.025618,0.102041
4268,0.0,0.0
4269,0.404694,0.142857
4270,0.444252,0.083004
4271,0.242798,0.093923
4272,0.417865,0.179625
4273,0.550725,0.165939
4274,0.636152,0.12605
4275,0.210526,0.078947
4276,0.684128,0.35274
4277,0.91065,0.618605
4278,0.753691,0.238311
4279,0.522661,0.179104
4280,0.544222,0.223242
4281,0.612142,0.0625
4282,0.717653,0.233038
4283,0.477606,0.045918
4284,0.393629,0.030303
4285,0.553305,0.054845
4286,0.647434,0.195745
4287,0.573722,0.040336
4288,0.470181,0.146179
4289,0.441185,0.0
4290,0.441263,0.0
4291,0.81294,0.328829
4292,0.505942,0.226361
4293,0.530912,0.087748
4294,0.43768,0.044888
4295,0.698212,0.3
4296,0.640463,0.229839
4297,0.535987,0.021882
4298,0.435535,0.0
4299,0.443129,0.081272
4300,0.810281,0.630631
4301,0.526118,0.250729
4302,0.627126,0.345521
4303,0.406887,0.111111
4304,0.75062,0.286232
4305,0.461354,0.056757
4306,0.427536,0.035907
4307,0.798435,0.275214
4308,0.474367,0.0
4309,0.466109,0.1375
4310,0.56232,0.060827
4311,0.783717,0.196181
4312,0.522997,0.070288
4313,0.818465,0.164835
4314,0.624388,0.167102
4315,0.775985,0.106136
4316,0.483483,0.107029
4317,0.905702,0.396639
4318,0.556802,0.050891
4319,0.837791,0.321678
4320,0.746314,0.370769
4321,0.483586,0.176471
4322,0.625489,0.043573
4323,0.598293,0.081967
4324,0.497275,0.136752
4325,0.824213,0.337972
4326,0.762734,0.35
4327,0.463065,0.020101
4328,0.591963,0.120735
4329,0.435028,0.089457
4330,0.570161,0.0
4331,0.649289,0.0
4332,0.491876,0.129151
4333,0.46827,0.218289
4334,0.736733,0.125275
4335,0.780882,0.437616
4336,0.595189,0.10084
4337,0.680911,0.115385
4338,0.383557,0.023981
4339,0.800082,0.358582
4340,0.779189,0.296443
4341,0.783071,0.212066
4342,0.572625,0.137097
4343,0.815136,0.408397
4344,0.754878,0.197995
4345,0.645618,0.294258
4346,0.515252,0.047478
4347,0.571879,0.166667
4348,0.564187,0.113111
4349,0.702121,0.197065
4350,0.796243,0.423174
4351,0.436514,0.0
4352,0.629724,0.109589
4353,0.483554,0.13649
4354,0.650871,0.006579
4355,0.657057,0.359408
4356,0.732422,0.180392
4357,0.428467,0.0
4358,0.513943,0.0
4359,0.465363,0.021231
4360,0.648454,0.218954
4361,0.282576,0.054054
4362,0.676208,0.206983
4363,0.393607,0.177465
4364,0.665121,0.213158
4365,0.595011,0.180645
4366,0.7292,0.349328
4367,0.473432,0.073418
4368,0.521186,0.181818
4369,0.915471,0.681035
4370,0.715687,0.308333
4371,0.53475,0.0
4372,0.868285,0.294664
4373,0.830922,0.521739
4374,0.792866,0.223214
4375,0.863521,0.38565
4376,0.757516,0.180556
4377,0.658899,0.05137
4378,0.69881,0.163424
4379,0.797183,0.30127
4380,0.885971,0.532138
4381,0.698294,0.122283
4382,0.905078,0.639013
4383,0.531687,0.211957
4384,0.793333,0.347403
4385,0.817608,0.446138
4386,0.76125,0.145038
4387,0.75904,0.349398
4388,0.495143,0.169336
4389,0.657382,0.128492
4390,0.719675,0.365337
4391,0.849735,0.347896
4392,0.515764,0.071571
